,subjects,AV,CL,CM,CeM,L-Sg,LD,LGN,LP,MDl,MDm,MGN,MV(Re),Pc,Pf,Pt,PuA,PuI,PuL,PuM,VA,VAmc,VLa,VLp,VM,VPL,Whole_thalamus
221,ICCAC_xp1GOh,142.539025,32.401358,270.785065,60.194745,33.924765,25.246702,236.130924,110.060756,271.958967,724.525099,146.448093,11.065154,4.076764,63.767449,7.611326,239.91935,247.026055,220.842748,1214.443469,438.015677,33.747623,677.994347,882.480642,23.577605,958.267222,7077.050931
222,MR3976_ACFK,110.682464,27.098575,265.473278,58.623775,17.651608,16.022013,267.595064,89.460193,273.391726,731.475204,112.580028,10.152817,3.857061,64.208347,7.218202,238.746139,246.645714,240.681241,1121.324149,356.979545,31.486952,608.155648,806.056655,31.10037,1006.296231,6742.962999
223,MR3980_UZHA,131.021641,31.681195,294.863359,80.039052,36.356619,20.220041,294.732876,139.965826,275.174874,798.789265,102.181975,18.729305,5.384375,79.719499,8.210731,261.024983,326.683413,312.128737,1304.430715,422.541012,35.869039,744.881395,1000.326007,29.98356,1160.463355,7915.40285
224,MR3982_AVIG,129.631493,38.868105,297.771925,64.419476,17.390455,27.95005,309.80622,159.360092,288.344022,855.983595,114.153985,13.768042,4.878519,78.690249,7.745476,276.613502,349.280518,258.95074,1366.930573,420.673602,33.614342,758.585002,1029.260523,28.003264,1125.478378,8056.152148
225,MR3988_UW8X,150.449374,45.70614,319.565656,82.769484,23.051888,40.0191,349.155926,138.179982,267.778519,825.493908,142.076745,20.438844,5.037959,82.650637,9.300925,312.924243,370.320861,271.942525,1541.078494,425.821262,35.546298,702.246044,937.920089,28.146342,1072.971235,8200.592479
226,MR3991_VY0Z,115.72388,43.090919,251.369921,66.377365,22.611048,29.457673,296.629189,109.017956,254.591825,796.087371,127.392731,13.07097,4.740301,56.563561,7.891678,261.846155,389.686408,215.023301,1523.647898,333.772761,31.501028,584.899233,790.238439,25.582229,965.1698,7315.98364
227,MR3992_HS7P,114.503077,29.745426,290.919959,74.727415,19.005081,22.252817,281.916461,130.355825,299.497709,879.630558,117.484642,16.232265,5.233707,73.677661,7.171246,290.752026,298.373945,225.220079,1457.89802,403.655993,36.731926,706.484346,939.053761,24.16318,980.135697,7724.822822
228,MR3993_YE2M,133.938996,40.530749,318.960155,74.10811,21.606544,30.880276,273.520237,140.896822,280.527632,806.331847,132.634154,15.511492,4.535332,74.768597,8.686395,273.242111,307.851242,213.765139,1317.956386,379.038197,33.711606,704.054906,937.238457,39.131497,1202.320842,7765.747721
229,MR3994_V2ZX,100.441135,23.472734,250.137209,52.126997,19.503674,16.927449,262.409031,87.726843,226.809588,641.024098,106.5509,9.895808,3.824224,62.881508,6.649083,232.320958,289.809598,209.284169,1247.969141,374.288705,29.193017,582.636763,763.940085,25.713125,911.833896,6537.369736
230,MR4002_MOEE,123.506928,38.183061,279.333457,83.791302,22.258446,23.487165,331.354549,125.909859,305.260401,957.712842,123.792403,15.406279,5.611183,64.029208,7.571727,292.875639,326.467098,231.693446,1460.89766,437.934014,36.888142,706.841859,912.017533,25.102331,929.226133,7867.152665
231,MR4003_GCPX,101.83649,26.064591,265.017414,58.365915,23.390812,19.079906,311.508934,146.817817,270.313867,793.77488,98.035082,12.675717,4.557229,59.0381,7.369211,278.437335,310.284331,244.546313,1351.603807,361.339975,31.562982,612.144261,857.019526,25.708812,1050.549655,7321.042962
232,MR4004_2H8D,122.430072,40.31021,266.240902,66.905396,22.800458,26.444175,285.969091,120.716611,224.032004,670.130842,109.756641,14.062724,3.861824,66.170708,7.533898,262.822517,371.70189,225.489277,1480.665616,356.569114,28.72604,577.66214,793.280198,30.385927,1041.152497,7215.820771
233,MR4006_LJIA,127.086439,26.800938,324.537001,77.977285,18.314448,17.453676,250.303279,106.117483,279.392031,798.871675,96.875154,13.961847,5.329971,72.928151,8.673903,244.134855,373.180072,274.628338,1241.246651,431.661831,39.638367,801.59625,1068.330974,40.392021,1295.014284,8034.446925
234,MR4007_Q2QQ,135.092674,31.416127,264.965686,68.549269,21.090438,22.93612,343.763293,130.244341,343.339286,931.661065,94.362982,12.956777,5.082645,65.0198,7.777548,306.752813,436.791892,312.624411,1594.320415,443.514759,35.348688,711.413645,928.596988,24.686919,1046.127321,8318.435903
235,MR4014_FMVQ,115.248674,25.828416,276.293782,53.605261,31.175631,19.122951,318.544982,128.026534,254.898951,631.813378,117.659426,10.409298,3.955972,67.746948,7.836332,243.534606,375.325051,232.051453,1364.975095,359.63883,28.445815,623.525725,808.359844,30.516482,1072.459812,7200.99925
236,MR4018_T8Q4,108.818444,47.222368,295.549382,62.835161,19.060042,37.342935,308.506193,142.171344,285.425134,847.814574,122.344051,13.767012,4.42504,86.192399,8.503613,272.271939,299.144091,227.66561,1330.188783,339.841855,31.632971,634.220134,876.153695,30.966831,1148.252922,7580.316522
237,MR4019_P4RJ,99.311681,30.661913,230.360235,67.569285,14.265545,20.785348,271.979713,99.62381,271.870317,809.304582,85.180852,12.138136,4.692802,54.414462,6.53335,250.216106,273.653569,209.65292,1237.759026,388.113109,33.696511,616.381199,783.449958,22.06309,833.931559,6727.609079
238,MR4020_K64P,98.913674,19.84337,227.647278,58.817782,15.578674,13.31759,262.909869,88.688325,258.084016,704.827565,94.137007,12.265385,4.169944,56.158488,6.498505,231.35153,263.536818,248.623161,1140.373678,339.071439,30.285628,561.683371,721.460178,22.315606,831.478696,6312.037577
239,MR4021_VHJ2,95.253552,31.906172,264.834974,51.021281,15.655179,19.788729,293.486936,144.866621,248.185494,734.353079,89.735492,9.02319,3.978561,62.618271,6.888043,255.40794,370.743549,233.614803,1383.098442,298.716615,28.057404,573.088361,826.817102,24.108949,955.90112,7021.149859
240,MR4025_6DET,102.224329,28.041278,234.238621,51.555274,14.478077,20.684895,249.944554,86.60767,270.629816,801.461767,89.686952,9.416497,4.358425,57.606102,6.428819,247.442569,231.576526,240.31486,1132.592992,312.876862,26.987247,559.500257,763.487371,25.792716,932.197972,6500.132446
241,MR4026_RXRM,99.022047,24.572559,287.375675,65.995403,18.173135,17.270895,256.221387,105.780392,264.670279,780.704948,107.712648,11.683335,4.863552,71.011942,7.604889,249.368641,295.755734,224.614645,1227.982845,356.047045,32.32072,624.618259,847.741873,32.73542,1084.578325,7098.426593
